,label,title0,text0,inc_id0,title1,text1,inc_id1,shared_frames,shared_elements,total_overlap
116,1,Cornald Maas over gevolgen Songfestival door corona,"Cornald Maas over gevolgen Songfestival door corona.

Cornald vertelt: “Ik weet het ook echt niet. Mensen die hierover moeten beslissen weten het ook echt niet. De beslissing is nog niet genomen, maar ze zullen geen onverantwoorde risico’s aangaan. Als deze periode van quarantaine verlengd wordt, dan is het volgens mij niet haalbaar meer."" Opbouwen of niet? Hij vertelt dat je niet zomaar een proces van het opbouwen van Ahoy kan starten, zonder dat je zekerheid hebt of het evenement doorgaat of niet. “Je gaat niet dat parcours in als je geen garantie hebt. En daarbij komt ook nog dat je geen grip hebt op wat individuele delegaties gaan doen. Landen willen Nederland niet meer in om hun introductiefilmpjes op te nemen."" Uiterlijke deadline Voorlopig ligt de deadline op 6 april. Dan wordt bepaald of het Songfestival door zal gaan of niet. Cornald vertelt dat die deadline ongeveer gelijk is aan de eventuele start van de opbouw van het festival. “In het ergste geval wordt het een jaar uitgesteld, maar ik weet dat mensen volop bezig zijn om het nog door te laten gaan.” Gijs sprak Cornald over zijn eigen shows en het Songfestival. Luister hieronder verder.
",Q30973589,NikkieTutorials online-presentator Songfestival: 'Extreem vereerd',"NikkieTutorials online-presentator Songfestival: 'Extreem vereerd'.

Ook neemt De Jager een YouTube-serie op met de artiesten en is ze op televisie te zien in de halve finales en finale, heeft de organisatie van het Songfestival bekendgemaakt. 'Extreem vereerd' ""Vanaf het moment dat Duncan Laurence in Tel Aviv won, had ik maar één wens: betrokken zijn bij deze Nederlandse editie van het Eurovisie Songfestival"", zegt De Jager. Toen ze afgelopen najaar werd benaderd, was ze naar eigen zeggen ""extreem vereerd"". Ze noemt het fantastisch dat Nederland het Songfestival ""weet te vertalen naar een sterke online aanpak en die weet te verbinden aan tv. Ik zie er echt naar uit om mij twee weken lang volledig onder te dompelen in dit unieke festival."" Sietse Bakker, producent van het Songfestival, is trots op de deelname van De Jager. ""Ze is ónze internationale internetster en daar zijn we trots op! Daarnaast is Nikkie een songfestivalfan van het eerste uur en wordt ze door de trouwe songfestivalfans gezien als iemand die niet mag ontbreken tijdens deze editie van het Eurovisie Songfestival."" De halve finales van het Songfestival zijn op 12 en 14 mei, de finale is op 16 mei. Het evenement wordt gehouden in Ahoy, Rotterdam. Voor Nederland doet Jeangu Macrooy mee. Hij is direct geplaatst voor de finale, maar zal ook al optreden in de eerste halve finale. Met welk lied is overigens nog niet bekend.
",Q30973589,1,2,3
117,1,Cornald Maas over gevolgen Songfestival door corona,"Cornald Maas over gevolgen Songfestival door corona.

Cornald vertelt: “Ik weet het ook echt niet. Mensen die hierover moeten beslissen weten het ook echt niet. De beslissing is nog niet genomen, maar ze zullen geen onverantwoorde risico’s aangaan. Als deze periode van quarantaine verlengd wordt, dan is het volgens mij niet haalbaar meer."" Opbouwen of niet? Hij vertelt dat je niet zomaar een proces van het opbouwen van Ahoy kan starten, zonder dat je zekerheid hebt of het evenement doorgaat of niet. “Je gaat niet dat parcours in als je geen garantie hebt. En daarbij komt ook nog dat je geen grip hebt op wat individuele delegaties gaan doen. Landen willen Nederland niet meer in om hun introductiefilmpjes op te nemen."" Uiterlijke deadline Voorlopig ligt de deadline op 6 april. Dan wordt bepaald of het Songfestival door zal gaan of niet. Cornald vertelt dat die deadline ongeveer gelijk is aan de eventuele start van de opbouw van het festival. “In het ergste geval wordt het een jaar uitgesteld, maar ik weet dat mensen volop bezig zijn om het nog door te laten gaan.” Gijs sprak Cornald over zijn eigen shows en het Songfestival. Luister hieronder verder.
",Q30973589,Beleef het Eurovisiesongfestival bij de VRT,"Beleef het Eurovisiesongfestival bij de VRT.

Zowel online als op de radio leeft Radio 2 mee met het Eurovisiesongfestival. In De Madammen volgen Anja Daems en Showbizz Bart dagelijks wat er in Rotterdam gebeurt. Dinsdag 18 mei is er een uurtje langer Wijs, zodat iedereen ook op Radio 2 kan horen hoe het Hooverphonic is vergaan in de eerste halve finale. En elke dag kunnen luisteraars genieten van een Songfestival-cover in Radio 2 Bene Bene, van maandag tot en met donderdag. Zo brengt A.ROSE uit Nederland op maandag haar eigen single Drama queen en covert ze Arcade van Duncan Laurence. Op woensdag maakt Sennek haar opwachting met een cover van Rise like a phoenix van Conchita Wurst. Radio 2 organiseert dit jaar samen met Eén en RTBF een poll om het beste Eurovisie-nummer te kiezen, een poll die ook in andere Eurovisie-landen wordt gehouden. Met de resultaten maakt Radio 2 twee programma's vol Songfestival-hits. Op vrijdag 21 mei brengt Caren Meynen Eurovisiesongfestival, de Europese 50, een lijst met de 50 beste songs op basis van de stemmen uit heel Europa. Op zaterdag 22 mei deelt David Van Ooteghem in Radio 2 Songfestival 40 een lijst met de 40 favoriete nummers van de Belgen. Radio 2 volgt ook de finale van het Eurovisiesongfestival live mee op zaterdag 22 mei. Van 20.00 uur tot het einde van de show in Rotterdam beleef je alles in Eurovisiesongfestival 2021 met Anja Daems en Showbizz Bart. Op zondag 23 mei draait De Pré Historie met Guy De Pré rond memorabele gebeurtenissen en muziek uit de rijke geschiedenis van het Eurovisiesongfestival. En ook die zondag blikken Anja Daems en Showbizz Bart in Eurovisiesongfestival 2021 met winnaar en verliezers, fans en volgers, en iedereen die het heeft beleefd terug op de voorbije editie van het Songfestival. Deze uitzending is op Radio 2 en in de Radio 2-app te volgen.
",Q30973589,0,2,2
118,1,Cornald Maas over gevolgen Songfestival door corona,"Cornald Maas over gevolgen Songfestival door corona.

Cornald vertelt: “Ik weet het ook echt niet. Mensen die hierover moeten beslissen weten het ook echt niet. De beslissing is nog niet genomen, maar ze zullen geen onverantwoorde risico’s aangaan. Als deze periode van quarantaine verlengd wordt, dan is het volgens mij niet haalbaar meer."" Opbouwen of niet? Hij vertelt dat je niet zomaar een proces van het opbouwen van Ahoy kan starten, zonder dat je zekerheid hebt of het evenement doorgaat of niet. “Je gaat niet dat parcours in als je geen garantie hebt. En daarbij komt ook nog dat je geen grip hebt op wat individuele delegaties gaan doen. Landen willen Nederland niet meer in om hun introductiefilmpjes op te nemen."" Uiterlijke deadline Voorlopig ligt de deadline op 6 april. Dan wordt bepaald of het Songfestival door zal gaan of niet. Cornald vertelt dat die deadline ongeveer gelijk is aan de eventuele start van de opbouw van het festival. “In het ergste geval wordt het een jaar uitgesteld, maar ik weet dat mensen volop bezig zijn om het nog door te laten gaan.” Gijs sprak Cornald over zijn eigen shows en het Songfestival. Luister hieronder verder.
",Q30973589,Amsterdam trekt zich terug als Songfestivalstad,"Amsterdam trekt zich terug als Songfestivalstad.

Lange tijd werd de Ziggo Dome als optimale locatie beschouwd. „De zaal is qua omvang, uitstraling, locatie en techniek zeer geschikt. Echter op 26 juni komt het teleurstellende en onverwachte bericht dat de Ziggo Dome toch niet beschikbaar is in de gewenste periode. Dit in verband met boekingen en reserveringen die bij nader inzien toch niet kunnen worden omgeboekt.” Ook de RAI en Johan Cruyff ArenA hadden te kennen gegeven dat ze geen beschikbaarheid hadden om het Songfestival te organiseren. Een alternatief plan, waarbij het Songfestival echt als ’festival’ zou worden georganiseerd met Lowlandstenten en daaromheen paviljoens met muziek en foodtrucks bleek te complex en onzeker om een ’volwaardig alternatief te bieden voor de Ziggo Dome.„Amsterdam wenst Rotterdam, Utrecht, Den Bosch, Arnhem en Maastricht ’veel succes met het opstellen van hun bidbood.”
",Q30973589,1,2,3
119,1,Eurovisie Songfestival in 2020 in Zuid-Holland,"Eurovisie Songfestival in 2020 in Zuid-Holland.

De provincie is blij met de keuze voor Rotterdam. Rotterdam is booming. Kunst, cultuur en architectuur verbinden de Rotterdammers en bezoekers van de stad. De haven verbindt Nederland met de rest van Europa. En de provincie verbindt Rotterdam met de regio. Bezoekers van het Eurovisie Songfestival genieten straks niet alleen van de Rotterdamse dynamiek, maar ook van de geschiedenis van Delft en van de kust in Den Haag. Van de bloemenvelden in Lisse en kaasstad Gouda en – eerlijk is eerlijk - ook van het Noord-Hollandse Amsterdam. De bereikbaarheid van de regio is met een hoogwaardig netwerk van openbaar vervoer uitstekend geregeld en de gasten van het songfestival kunnen rekenen op een warm welkom in de vele Zuid-Hollandse hotels. Een groot evenement als het Eurovisie Songfestival vraagt om groots denken. Heel de wereld kijkt straks naar ons en uit heel Europa komen gasten naar Zuid-Holland om het songfestival in Rotterdam te bezoeken en Nederland te ervaren. De provincie draagt bij aan dat grote denken en stelt een eenmalige subsidie van een miljoen euro beschikbaar.
",Q30973589,Songfestival wijst Wit-Russische inzending af,"Songfestival wijst Wit-Russische inzending af.

De organisator van het Eurovisiesongfestival dreigt ermee de inzending van Wit-Rusland te diskwalificeren. De European Broadcasting Union (EBU), de koepel van Europese openbare omroepen die de liedjeswedstrijd organiseert, eist dat Wit-Rusland de tekst van zijn nummer aanpast ofwel een nieuw nummer instuurt. Wit-Rusland heeft een band afgevaardigd die al meerdere nummers heeft uitgebracht die de protesten tegen president Loekasjenko bespot. De inzending van Galasy ZMesta bevat teksten zoals ‘ik zal je leren om in de pas te lopen’, wat veel mensen ongepast vinden. De videoclip kreeg op het officiële YouTube-kanaal van de wedstrijd 5.800 likes en 40.000 dislikes. ‘Het nummer brengt de niet-politieke aard van het Songfestival in gevaar’, zegt de EBU in een mededeling. ‘De reacties op het nummer kunnen de reputatie van het Eurovisiesongfestival bovendien beschadigen.’ De EBU heeft de Wit-Russische omroep BTRC op de hoogte gebracht dat het nummer in zijn huidige vorm niet in aanmerking komt om deel te nemen. ‘We hebben gevraagd om het nummer aan te passen of een nieuw nummer te kiezen dat wel in overeenstemming is met de regels. Anders dreigt diskwalificatie.’ De frontman van de band Dmitry Butakov vindt dat het nummer de regels niet schendt. Tegenstanders vinden dat het optreden legitimiteit zou geven aan de gewelddadige reactie van het regime tegen de massale onrust die het land overspoelde na de verkiezingen in augustus vorig jaar. Volgens mensenrechtengroepen zijn meer dan 33.000 mensen opgepakt bij het protest.
",Q30973589,0,0,0
120,1,Eurovisie Songfestival in 2020 in Zuid-Holland,"Eurovisie Songfestival in 2020 in Zuid-Holland.

De provincie is blij met de keuze voor Rotterdam. Rotterdam is booming. Kunst, cultuur en architectuur verbinden de Rotterdammers en bezoekers van de stad. De haven verbindt Nederland met de rest van Europa. En de provincie verbindt Rotterdam met de regio. Bezoekers van het Eurovisie Songfestival genieten straks niet alleen van de Rotterdamse dynamiek, maar ook van de geschiedenis van Delft en van de kust in Den Haag. Van de bloemenvelden in Lisse en kaasstad Gouda en – eerlijk is eerlijk - ook van het Noord-Hollandse Amsterdam. De bereikbaarheid van de regio is met een hoogwaardig netwerk van openbaar vervoer uitstekend geregeld en de gasten van het songfestival kunnen rekenen op een warm welkom in de vele Zuid-Hollandse hotels. Een groot evenement als het Eurovisie Songfestival vraagt om groots denken. Heel de wereld kijkt straks naar ons en uit heel Europa komen gasten naar Zuid-Holland om het songfestival in Rotterdam te bezoeken en Nederland te ervaren. De provincie draagt bij aan dat grote denken en stelt een eenmalige subsidie van een miljoen euro beschikbaar.
",Q30973589,Arnhem wil gaststad zijn voor Songfestival in 2020,"Arnhem wil gaststad zijn voor Songfestival in 2020.

Wethouder economische zaken en citymarketing Jan van Dellen laat via een persbericht van de gemeente weten dat Arnhem daar ‘heel enthousiast van wordt’. ,,We moeten wel serieus onderzoeken of het haalbaar is op het gebied van investeringen, faciliteiten en logistiek. We zullen dat ook zeker samen met de regio moeten oppakken.” GelreDome is beschikbaar Meest logische plek zou GelreDome zijn. Het stadion heeft eerder al laten weten het evenement te kunnen ontvangen. Het is volgens de gemeente één van de weinige plekken die beschikbaar is in de periode dat het Eurovisie Songfestival volgend jaar plaatsvindt. Ook kan daar genoeg publiek in en is het al ingericht op grote evenementen. ‘Arnhem is goed bereikbaar, zowel vanuit Duitsland als vanuit Amsterdam', schrijft de gemeente. Ook het regionale bureau voor toerisme, Toerisme Veluwe Arnhem Nijmegen, ziet de komst van het Songfestival naar Arnhem zitten. ,,Heel goed als Arnhem zich kandidaat stelt. Het past ook mooi in de lijn om Amsterdam in het buitenland minder te profileren en andere regio’s juist meer”, zegt woordvoerder Herre Dijkema. Met het Gelredome als perfecte plek voor het Eurovisie Songfestival is het ook een prachtige kans de stad en de regio bij buitenlandse bezoekers en kijkers op de kaart te zetten, vervolgt hij. ,,We kunnen de bezoekers bovendien meteen laten zien wat de stad en de regio nog meer te bieden hebben.”
",Q30973589,1,2,3
121,1,Eurovisie Songfestival in 2020 in Zuid-Holland,"Eurovisie Songfestival in 2020 in Zuid-Holland.

De provincie is blij met de keuze voor Rotterdam. Rotterdam is booming. Kunst, cultuur en architectuur verbinden de Rotterdammers en bezoekers van de stad. De haven verbindt Nederland met de rest van Europa. En de provincie verbindt Rotterdam met de regio. Bezoekers van het Eurovisie Songfestival genieten straks niet alleen van de Rotterdamse dynamiek, maar ook van de geschiedenis van Delft en van de kust in Den Haag. Van de bloemenvelden in Lisse en kaasstad Gouda en – eerlijk is eerlijk - ook van het Noord-Hollandse Amsterdam. De bereikbaarheid van de regio is met een hoogwaardig netwerk van openbaar vervoer uitstekend geregeld en de gasten van het songfestival kunnen rekenen op een warm welkom in de vele Zuid-Hollandse hotels. Een groot evenement als het Eurovisie Songfestival vraagt om groots denken. Heel de wereld kijkt straks naar ons en uit heel Europa komen gasten naar Zuid-Holland om het songfestival in Rotterdam te bezoeken en Nederland te ervaren. De provincie draagt bij aan dat grote denken en stelt een eenmalige subsidie van een miljoen euro beschikbaar.
",Q30973589,Programma’s,"Programma&#8217;s.

Eurovisie Songfestival 2021 Eindelijk is het zover! De eerste halve finale van het Eurovisie Songfestival vanuit Rotterdam Ahoy. Zestien landen strijden deze avond voor een plaats in de finale op zaterdag 22 mei. Chantal Janzen, Jan Smit, Edsilia Rombley en Nikkie de Jager presenteren de grootste liedjeswedstrijd ter wereld.
",Q30973589,1,2,3
122,1,Eurovisie Songfestival in 2020 in Zuid-Holland,"Eurovisie Songfestival in 2020 in Zuid-Holland.

De provincie is blij met de keuze voor Rotterdam. Rotterdam is booming. Kunst, cultuur en architectuur verbinden de Rotterdammers en bezoekers van de stad. De haven verbindt Nederland met de rest van Europa. En de provincie verbindt Rotterdam met de regio. Bezoekers van het Eurovisie Songfestival genieten straks niet alleen van de Rotterdamse dynamiek, maar ook van de geschiedenis van Delft en van de kust in Den Haag. Van de bloemenvelden in Lisse en kaasstad Gouda en – eerlijk is eerlijk - ook van het Noord-Hollandse Amsterdam. De bereikbaarheid van de regio is met een hoogwaardig netwerk van openbaar vervoer uitstekend geregeld en de gasten van het songfestival kunnen rekenen op een warm welkom in de vele Zuid-Hollandse hotels. Een groot evenement als het Eurovisie Songfestival vraagt om groots denken. Heel de wereld kijkt straks naar ons en uit heel Europa komen gasten naar Zuid-Holland om het songfestival in Rotterdam te bezoeken en Nederland te ervaren. De provincie draagt bij aan dat grote denken en stelt een eenmalige subsidie van een miljoen euro beschikbaar.
",Q30973589,Eric van Tijn gaat de muziek voor het songfestival componeren,"Eric van Tijn gaat de muziek voor het songfestival componeren.

Met Eric van Tijn is het creatieve team van het Eurovisie Songfestival 2020 compleet: naast Van Tijn zijn Gerald van Windt en Natasja Lammers allebei als choreograaf aangetrokken. Gerben Bakker is al enige tijd aan de slag als Head of Show en Twan van Nieuwenhuijzen is aan boord als Head of Contest. Eerder werden de namen van regisseurs Marnix Kaart en Marc Pos bekendgemaakt. Van Tijn is geen onbekende voor het Eurovisie Songfestival. Zo gooide hij hoge ogen met zijn lied Hemel en aarde, gezongen door Edsilia Rombley. De muziekproducer groeide op in de opnamestudio van zijn ouders. Al tijdens zijn studie aan het Conservatorium schreef hij zijn eerste gouden plaat. In 1998 ontving Van Tijn de prestigieuze Gouden Harp voor zijn bijdrage aan de Nederlandse muziekindustrie. Samen met zijn muzikale partner Jochem Fluitsma schreef en produceerde hij meer dan twintig nummer 1-hits. Daarnaast is hij ook werkzaam als musical director voor succesvolle tv- en theatershows als The Passion, The Christmas Show en Musicals in Concert. Het Eurovisie Songfestival 2020 vindt plaats in Rotterdam. De halve finales worden gehouden op dinsdag 12 mei en donderdag 14 mei, de finale op zaterdag 16 mei, live vanuit Ahoy. De kaartverkoop start naar verwachting voor de feestdagen. De organisatie van het Eurovisie Songfestival 2020 in Nederland is een samenwerking tussen NPO, NOS en AvroTros, in coproductie met de EBU.
",Q30973589,1,2,3
123,1,Eurovisie Songfestival in 2020 in Zuid-Holland,"Eurovisie Songfestival in 2020 in Zuid-Holland.

De provincie is blij met de keuze voor Rotterdam. Rotterdam is booming. Kunst, cultuur en architectuur verbinden de Rotterdammers en bezoekers van de stad. De haven verbindt Nederland met de rest van Europa. En de provincie verbindt Rotterdam met de regio. Bezoekers van het Eurovisie Songfestival genieten straks niet alleen van de Rotterdamse dynamiek, maar ook van de geschiedenis van Delft en van de kust in Den Haag. Van de bloemenvelden in Lisse en kaasstad Gouda en – eerlijk is eerlijk - ook van het Noord-Hollandse Amsterdam. De bereikbaarheid van de regio is met een hoogwaardig netwerk van openbaar vervoer uitstekend geregeld en de gasten van het songfestival kunnen rekenen op een warm welkom in de vele Zuid-Hollandse hotels. Een groot evenement als het Eurovisie Songfestival vraagt om groots denken. Heel de wereld kijkt straks naar ons en uit heel Europa komen gasten naar Zuid-Holland om het songfestival in Rotterdam te bezoeken en Nederland te ervaren. De provincie draagt bij aan dat grote denken en stelt een eenmalige subsidie van een miljoen euro beschikbaar.
",Q30973589,"Rotterdam en Maastricht strijden om Songfestival, andere steden vallen af","Rotterdam en Maastricht strijden om Songfestival, andere steden vallen af.

updateRotterdam en Maastricht strijden de komende weken tegen elkaar om dé gaststad voor het Eurovisie Songfestival 2020 te worden. De andere drie gemeenten - Arnhem, Utrecht en Den Bosch - vallen af. Dat is zojuist, na een belronde van organisator NPO aan de steden, bekend geworden. De selectiecommissie werd in hun afweging ondersteund door technische experts en de European Broadcasting Union (EBU). Naar aanleiding hiervan heeft de selectiecommissie geconstateerd dat twee van de vijf steden een inhoudelijk sterker bid hebben ingediend. ,,Beide steden beschikken over een locatie waarin zowel de TV-shows als het volledige event goed kan worden georganiseerd. Daarnaast is er voldoende accommodatie beschikbaar in de stad en de regio, ligt er een goed plan voor de vele side-events en is er bereidheid een substantiële (financiële) bijdrage te leveren om de kosten van locatie (huur, inrichting faciliteiten, beveiliging,) te dragen’’, stelt de NPO in een verklaring. ,,Hoewel de drie andere steden Arnhem, Den Bosch en Utrecht op hoofdlijnen voldeden aan de voorwaarden die vooraf zijn gesteld, scoorden zij lager op de zwaarwegende criteria geschiktheid van locatie, beschikbaarheid accommodatie en (financiële) bijdrage.’’ ,,Alle steden, maar ook de locaties, hebben heel veel energie gestoken om het evenement naar hun stad te halen. We zijn onder de indruk van de voorstellen die zijn ingediend en willen iedereen enorm bedanken voor deze positieve inzet en betrokkenheid. We zijn ervan overtuigd dat zowel Maastricht als Rotterdam een fantastische gaststad zou zijn waar we volgend jaar mensen uit heel Nederland én Europa kunnen verwelkomen om het Eurovisie Songfestival met ons te vieren’’, reageert Sietse Bakker, Executive Producer Event van het Eurovisie Songfestival. Het is voor Arnhem, Utrecht en Den Bosch nog niet helemaal voorbij. Sietse Bakker: ,,Het enthousiasme waarmee de afgevallen steden zich hebben ingezet om het Eurovisie Songfestival 2020 naar de stad te halen biedt ook kansen. We spreken de komende maanden graag met de steden over hoe we hen kunnen betrekken bij het evenement in mei volgend jaar. Juist omdat we de wens hebben om heel Nederland het Eurovisie Songfestival mee te laten beleven.’’ De komende week worden er door de projectorganisatie technische werkbezoeken gepland naar zowel Maastricht als Rotterdam om de stad, de voorgestelde locatie en de daarbij horende faciliteiten te bekijken. Rotterdam is -uiteraard- blij om bij de laatste twee steden te horen. Wethouder Said Kasmi (D66, toerisme) is in zijn nopjes met de ‘finaleplek’. ,,Dit is heel mooi nieuws’’, zegt hij. ,,We staan hier in de startblokken. Wij denken dat Rotterdam uitermate geschikt is om het Songfestival te organiseren. Een échte stad van nu die we graag delen met de rest van de wereld: mediageniek, divers, een stad van innovatie, creativiteit en architectuur en met Ahoy een prachtige locatie. We bereiden ons nu voor op een locatiebezoek, waarbij we laten zien dat we ruimschoots aan alle eisen voldoen. En daarna is het aftellen tot de bekendmaking in augustus.’’ Afvallers De NPO zal vandaag zelf niet ingaan op de redenen waarom Arnhem, Utrecht en Den Bosch afvallen. De steden krijgen het volgens een woordvoerder wel te horen maar het is aan de stadsbesturen zelf of ze de inhoudelijke redenen voor afwijzing openbaar willen maken. Eerder waren er wel al vraagtekens over het budget in Den Bosch en Utrecht: de steden moeten er zo’n 15 miljoen (aan euro’s en/of faciliteiten) voor vrij willen maken. Utrecht had bovendien een probleem met de locatie; de Jaarbeurs bleek niet hoog genoeg. Mogelijk dat Arnhem, dat er het Gelredome voor vrij wilde maken, niet genoeg ondersteunende ruimten voor artiesten, gasten en pers had. Volledig scherm Vorige week waren er nog vijf steden in de race om volgend jaar het Eurovisiesongfestival te huisvesten. © ANP Graphics De afvalrace is razendsnel verlopen: vorige week woensdag nog presenteerden alle steden met meer of minder bombarie hun bidbook in het NPO-gebouw in Hilversum. Nu de ‘winnaars’ bekend zijn, zullen er deze week al werkbezoeken aan onder andere de festivallocaties worden afgelegd. De komende weken zullen er dan nog meer werkbezoeken volgen: de executive producers van het Songfestival willen een nauwkeurige inschatting kunnen maken of de steden wel kunnen leveren wat de EBU vraagt. De NPO hoopt medio augustus bekend te maken welke stad definitief ‘host city’ voor het miljoenenevenement wordt. Die stad zal dan ook zijn naam vermeld zien in het nieuwe Nederlandse logo van het Songfestival: dat logo wordt dit najaar bekend gemaakt. Belangrijk voor fans: de kaartverkoop start in december. De voorlopige data van het festival zelf zijn: dinsdag en donderdag 12 en 14 mei de halve finales, en zaterdag 16 mei de finale.
",Q30973589,1,2,3
124,1,Eurovisie Songfestival in 2020 in Zuid-Holland,"Eurovisie Songfestival in 2020 in Zuid-Holland.

De provincie is blij met de keuze voor Rotterdam. Rotterdam is booming. Kunst, cultuur en architectuur verbinden de Rotterdammers en bezoekers van de stad. De haven verbindt Nederland met de rest van Europa. En de provincie verbindt Rotterdam met de regio. Bezoekers van het Eurovisie Songfestival genieten straks niet alleen van de Rotterdamse dynamiek, maar ook van de geschiedenis van Delft en van de kust in Den Haag. Van de bloemenvelden in Lisse en kaasstad Gouda en – eerlijk is eerlijk - ook van het Noord-Hollandse Amsterdam. De bereikbaarheid van de regio is met een hoogwaardig netwerk van openbaar vervoer uitstekend geregeld en de gasten van het songfestival kunnen rekenen op een warm welkom in de vele Zuid-Hollandse hotels. Een groot evenement als het Eurovisie Songfestival vraagt om groots denken. Heel de wereld kijkt straks naar ons en uit heel Europa komen gasten naar Zuid-Holland om het songfestival in Rotterdam te bezoeken en Nederland te ervaren. De provincie draagt bij aan dat grote denken en stelt een eenmalige subsidie van een miljoen euro beschikbaar.
",Q30973589,Duizenden songfestivalfans kijken 'halve finale' online,"Duizenden songfestivalfans kijken 'halve finale' online.

Meer dan 100.000 songfestivalfans in de hele wereld hebben dinsdagavond via YouTube tóch iets van de eerste halve finale van het geannuleerde Eurovisiesongfestival meegekregen. Alle liedjes werden getoond in Eurovision Song Celebration, enkel de competitie ontbrak. De zeventien landen die eigenlijk zouden strijden om tien finaletickets kwamen langs, in de volgorde zoals ze ook in Rotterdam Ahoy hadden moeten aantreden. Ook de liedjes van Italië, Duitsland en Nederland, die al verzekerd waren van een plek in de finale en mee mochten stemmen, werden getoond. Zapp-presentatrice Janouk Kelderman praatte het programma aan elkaar. Tussendoor lieten enkele deelnemers hun favoriete songfestivalacts ooit zien en bespraken bekende Europese YouTubers de inzendingen van dit jaar. Donderdag volgt opnieuw een online uitzending. Deze staat dan in het teken van de tweede halve finale. Zaterdag wordt op televisie als alternatief voor de originele grote finale Eurovision: Europe Shine A Light uitgezonden.
",Q30973589,1,2,3
125,1,Eurovisie Songfestival in 2020 in Zuid-Holland,"Eurovisie Songfestival in 2020 in Zuid-Holland.

De provincie is blij met de keuze voor Rotterdam. Rotterdam is booming. Kunst, cultuur en architectuur verbinden de Rotterdammers en bezoekers van de stad. De haven verbindt Nederland met de rest van Europa. En de provincie verbindt Rotterdam met de regio. Bezoekers van het Eurovisie Songfestival genieten straks niet alleen van de Rotterdamse dynamiek, maar ook van de geschiedenis van Delft en van de kust in Den Haag. Van de bloemenvelden in Lisse en kaasstad Gouda en – eerlijk is eerlijk - ook van het Noord-Hollandse Amsterdam. De bereikbaarheid van de regio is met een hoogwaardig netwerk van openbaar vervoer uitstekend geregeld en de gasten van het songfestival kunnen rekenen op een warm welkom in de vele Zuid-Hollandse hotels. Een groot evenement als het Eurovisie Songfestival vraagt om groots denken. Heel de wereld kijkt straks naar ons en uit heel Europa komen gasten naar Zuid-Holland om het songfestival in Rotterdam te bezoeken en Nederland te ervaren. De provincie draagt bij aan dat grote denken en stelt een eenmalige subsidie van een miljoen euro beschikbaar.
",Q30973589,"Alsnog Songfestival met publiek, ongeveer helft van toeschouwers welkom","Alsnog Songfestival met publiek, ongeveer helft van toeschouwers welkom.

Bij het Eurovisie Songfestival in Rotterdam Ahoy in mei mag publiek aanwezig zijn. Dat bevestigt de organisatie van het internationale liedjesfestijn. Het kabinet wil het evenement als een zogenoemd fieldlab organiseren, een praktijktest om te onderzoeken hoe grotere evenementen op een veilige en verantwoorde manier met publiek erbij kunnen plaatsvinden. Bij alle negen shows - zes repetities, twee halve finales en de finale - kunnen per keer maximaal 3500 toeschouwers aanwezig zijn. Die moeten een negatieve coronatestuitslag hebben om naar binnen te mogen. 3500 mensen per show is ongeveer de helft van het aantal dat vorig jaar per keer werd verwacht. De afgelopen maanden heeft de organisatie gewerkt aan vier scenario's om het Songfestival door te kunnen laten gaan. De focus lag daarbij op het naar Nederland halen van alle 39 deelnemende landen, met uitgebreide coronamaatregelen en een testprogramma. De organisatie is blij met de keuze voor een Songfestival met toeschouwers. ""Dat we nu de mogelijkheid krijgen om het draaiboek voor een Eurovisie Songfestival met publiek weer open te slaan, is iets waar we alleen maar van konden dromen"", zegt uitvoerend producent Sietse Bakker. ""We zijn het kabinet en Fieldlab Evenementen dankbaar voor dit perspectief en het vertrouwen dat ze ons hierin geven."" 'Slag om de arm' In de komende weken wil de organisatie meer duidelijkheid geven over de manier waarop publiek tussen 18 en 22 mei wordt ontvangen en hoe de kaartverkoop zal plaatsvinden. Dat gebeurt in nauw overleg met de European Broadcasting Union (EBU), de gemeente Rotterdam en Ahoy. Tegen De Telegraaf zegt demissionair minister Slob van Media dat eind april definitief wordt bekeken of het Songfestival verantwoord op deze manier kan doorgaan. Als het virus weer de overhand neemt, is er een mogelijkheid dat kijkers het evenement via de televisie moeten volgen. De krant meldt ook dat door de reisbeperkingen vooralsnog alleen Nederlandse fans welkom zijn. Coronaproof Het Songfestival had eigenlijk vorig jaar al moeten plaatsvinden in Rotterdam, maar door de wereldwijde uitbraak van het coronavirus ging het niet door. Er was wel een alternatief programma met de inzendingen van alle deelnemende landen. Dit jaar doet namens Nederland opnieuw zanger Jeangu Macrooy mee, ditmaal met het nummer Birth of a new age. Er zijn de afgelopen tijd meer praktijktesten geweest. Een eerder fieldlab was bijvoorbeeld de wedstrijd Nederland-Letland, afgelopen week, waar 5000 toeschouwers bij mochten zijn. Ook zijn er eerder bij wijze van experiment festivals, congressen en cabaretvoorstellingen georganiseerd waarbij het doel was te ontdekken hoe dit soort evenementen weer coronaproof gehouden kunnen worden.
",Q30973589,1,2,3
